3025159,9983,20160703,0.28180557
3025159,10438,20160701,0.13383512
3025159,13602,20160725,0.63260424
6574606,8059,20160729,0.093947776
2771719,13602,20160728,0.23559497
2513671,9983,20160723,0.42322707
7136782,13602,20160714,0.19887392
3568903,8596,20160722,0.41473296
5047822,13602,20160722,0.4685534
3704071,10110,20160716,0.60951006
3704071,10110,20160707,0.9181406
3183367,4132,20160723,0.38134447
4276750,13602,20160726,0.66326
6402574,9983,20160704,0.601638
6402574,10418,20160706,0.3107901
6408718,13602,20160724,0.22755091
4587022,8059,20160717,0.19263862
4587022,9983,20160717,0.51696676
3212041,13602,20160715,0.4626574
5903890,13602,20160724,0.72983795
4598290,1904,20160709,0.6463218
3093769,8306,20160728,0.4703684
3093769,8059,20160728,0.19873454
3093769,9983,20160716,0.48274952
4370962,8059,20160722,0.088214986
6208018,2920,20160729,0.8053365
2189065,2096,20160715,0.5122219
4029193,13602,20160703,0.48008904
3119881,493,20160721,0.58494425
3910921,9983,20160712,0.123985924
3910921,13602,20160711,0.4620222
6773266,2096,20160717,0.65768987
4948498,2978,20160725,0.37915167
2347273,13602,20160725,0.74119884
4190473,10284,20160720,0.61734474
3536137,13602,20160728,0.40086046
2358025,13602,20160703,0.0813607
3930889,10438,20160729,0.15237595
3930889,13602,20160704,0.15003867
3930889,2893,20160724,0.75865096
3930889,2893,20160726,0.764491
4066057,5702,20160716,0.91565996
4066057,13602,20160724,0.44809178
4066057,5702,20160723,0.9076513
4066057,5702,20160709,0.9316801
4070665,10418,20160715,0.2522891
3024649,3992,20160709,0.48202673
6862354,13602,20160731,0.61836827
6078994,10438,20160716,0.09225756
3310345,10438,20160731,0.33055705
6112786,13602,20160714,0.2860531
2930953,2978,20160724,0.3846675
6939154,10418,20160727,0.22598894
6939154,2978,20160727,0.54024357
3208969,3985,20160724,0.8877498
3208969,11876,20160724,0.76565933
2296075,13602,20160728,0.056320835
2173195,2601,20160703,0.10005572
5948950,10418,20160720,0.38858682
2723083,4277,20160724,0.3574887
4177675,9983,20160721,0.6772691
4177675,13602,20160719,0.07576971
6790678,13602,20160723,0.24105029
3531019,8059,20160717,0.055577353
7343638,8059,20160704,0.07180752
3021067,13320,20160722,0.48535344
2773771,4727,20160725,0.7856857
4286998,13602,20160711,0.3756339
6385174,9983,20160712,0.066725045
2933515,9983,20160703,0.26126957
2933515,13602,20160702,0.06619157
6925846,13602,20160714,0.32362998
6925846,9983,20160721,0.097040854
5617174,5785,20160725,0.7157057
6667798,9983,20160710,0.49430925
6667798,8499,20160725,0.854832
6667798,13602,20160704,0.7362901
5887510,3093,20160704,0.37286586
5887510,8215,20160704,0.1928098
5887510,9002,20160704,0.2219493
3469579,2978,20160711,0.49787346
5368342,13602,20160727,0.37501338
6157846,13602,20160722,0.06798967
6427162,1904,20160708,0.55888397
6427162,11894,20160708,0.3738301
7228954,9983,20160714,0.2697896
6728218,3992,20160707,0.4197408
6992410,1971,20160706,0.75519866
6992410,1971,20160701,0.84691787
6992410,1971,20160708,0.7767313
6992410,1971,20160705,0.75515485
6992410,1971,20160711,0.51864344
3909901,9983,20160726,0.39495185
6783514,13602,20160729,0.1682998
6783514,9983,20160731,0.62576336
6783514,12154,20160729,0.93642735
4694554,10418,20160711,0.60769886
4694554,13602,20160721,0.044143103
4694554,2978,20160710,0.74437594
4694554,10438,20160703,0.34992746
5238298,11799,20160729,0.2186443
2886925,2978,20160722,0.89176315
2891533,13602,20160731,0.2772665
2635021,1808,20160730,0.37422243
2635021,6928,20160730,0.2580539
5275162,2601,20160707,0.13664477
2247949,13602,20160707,0.02387484
2247949,1589,20160710,0.8811861
2247949,1589,20160721,0.8721498
2247949,9983,20160730,0.24508092
6335002,9793,20160714,0.7677041
6599194,3429,20160710,0.073348336
6608410,8012,20160721,0.7190588
3048205,10438,20160712,0.12268377
3048205,10418,20160701,0.38990572
3837709,9983,20160720,0.084631525
2800909,13602,20160727,0.5343188
5880346,13602,20160721,0.07422011
5880346,8901,20160703,0.37230757
6153754,8059,20160724,0.06512832
5393950,13602,20160720,0.4825867
6976030,9718,20160702,0.45152566
2846479,10438,20160711,0.09732614
6223390,9983,20160710,0.20102848
3639055,9983,20160701,0.1760692
2872591,13602,20160713,0.47414455
3531535,8059,20160702,0.30317047
3531535,10418,20160704,0.2710168
3531535,9983,20160702,0.47823712
3531535,3429,20160704,0.13381238
5510686,8059,20160712,0.0774797
5510686,3429,20160704,0.13426754
3937039,10990,20160710,0.8208633
6039070,8059,20160715,0.33053064
6039070,13803,20160707,0.8070309
6039070,9983,20160726,0.42860222
6039070,13602,20160726,0.28824016
6039070,3429,20160716,0.11227601
3675919,2601,20160708,0.15580988
4472350,9983,20160728,0.24711406
2107663,13602,20160728,0.40086046
2370319,12429,20160723,0.73527056
2370319,10418,20160711,0.1417059
2765071,2978,20160721,0.5037177
2765071,13602,20160714,0.04421274
3557647,13602,20160704,0.20164053
3557647,10438,20160712,0.13449158
2772751,13602,20160713,0.27228713
2772751,9983,20160714,0.10804136
3428623,10438,20160706,0.09223021
3428623,10418,20160704,0.5835313
3428623,3429,20160705,0.08608207
3428623,13602,20160724,0.2646837
3428623,2978,20160724,0.556717
3298063,2978,20160731,0.39986515
3298063,10438,20160721,0.12767413
6893086,13602,20160727,0.39984536
2817295,13602,20160720,0.30149552
2953489,9983,20160704,0.19391292
5180962,13602,20160723,0.40552747
3647761,9983,20160724,0.36058304
4938274,3594,20160703,0.34062457
3913489,13602,20160704,0.94569457
3133201,13602,20160711,0.4482777
3019537,13602,20160703,0.31882033
6308386,13602,20160706,0.11869126
6308386,10438,20160706,0.13431577
2369809,13602,20160723,0.054902602
2764561,10418,20160704,0.707133
2764561,13602,20160712,0.06606537
2764561,10438,20160710,0.27103466
2764561,2978,20160703,0.9608651
7128610,9983,20160716,0.18790151
2127121,13602,20160723,0.21715088
2266897,2978,20160707,0.7271065
2266897,13602,20160703,0.45280653
2266897,3429,20160706,0.27631652
2266897,6749,20160726,0.85392135
3845905,5743,20160724,0.71749836
6913570,5840,20160723,0.3939581
3326737,2978,20160721,0.35825163
2680081,13602,20160704,0.89547294
2680081,8780,20160717,0.9455426
2680081,8780,20160722,0.9078991
5371426,13602,20160706,0.469087
2819347,13602,20160728,0.42449307
4144915,13602,20160717,0.36917564
4144915,11799,20160717,0.3345825
3624211,11512,20160724,0.7760152
3624211,11512,20160715,0.94585526
3628819,12559,20160721,0.78117335
3628819,13602,20160703,0.6269955
2843923,13602,20160710,0.93833125
3636499,10418,20160711,0.10863615
2588947,2623,20160702,0.7642045
3383059,1904,20160718,0.8091529
2870035,10418,20160701,0.5971082
2870035,2978,20160701,0.69793683
2870035,10438,20160724,0.16041052
2870035,13602,20160711,0.13317464
6037030,13602,20160714,0.2071371
2635027,807,20160716,0.66652596
3301651,2601,20160726,0.383939
4540966,10418,20160706,0.23891632
5327398,13602,20160726,0.08851918
2800915,10418,20160705,0.1004219
2146579,4811,20160702,0.79497313
2146579,8137,20160701,0.9026328
2146579,8137,20160702,0.8405966
2146579,8137,20160703,0.83324164
2146579,4811,20160709,0.6875509
6921766,13602,20160705,0.4669966
3854611,13602,20160729,0.6150585
3470611,11146,20160706,0.91843843
3470611,11146,20160710,0.67376345
3482389,8181,20160707,0.34275922
3877141,13602,20160706,0.27040365
4349482,8059,20160701,0.13847494
4349482,3429,20160726,0.07223795
2964757,7419,20160709,0.5807979
4884010,13506,20160719,0.7540064
4884010,13506,20160718,0.9299656
4884010,12455,20160714,0.31293148
4622890,6648,20160730,0.8412647
4622890,4785,20160727,0.8488125
2445589,2002,20160703,0.53053427
2445589,8059,20160720,0.2997652
2445589,13602,20160726,0.35715178
2445589,9983,20160730,0.17819792
6208042,9983,20160714,0.35207397
6208042,8059,20160716,0.24969134
6208042,3429,20160717,0.23280695
6208042,13602,20160719,0.124166876
6994474,13602,20160713,0.055276565
6994474,2978,20160710,0.5448065
6472234,8059,20160713,0.079051115
2456341,5933,20160717,0.9046987
2456341,1904,20160724,0.7159064
2456341,5933,20160723,0.83882064
3505429,10438,20160711,0.10030014
2723605,8059,20160703,0.07233138
7286314,9983,20160707,0.2640548
4668970,13602,20160725,0.1955948
3133717,3780,20160709,0.6152424
3133717,3743,20160710,0.63183063
3133717,10438,20160712,0.22251795
3791125,2911,20160713,0.25735274
4966954,785,20160729,0.8497259
5492266,7501,20160713,0.25320762
3809557,13602,20160724,0.27271593
2762005,9599,20160726,0.47912517
4075285,11986,20160721,0.460499
4075285,5215,20160721,0.60172457
2373397,13602,20160702,0.8059303
2373397,6911,20160721,0.7376345
3557653,13602,20160725,0.23296967
4090645,5488,20160719,0.70741445
4090645,3992,20160722,0.54613537
3566869,5562,20160709,0.577482
5824042,4061,20160712,0.70040804
4776490,13602,20160719,0.102215074
5581354,13602,20160718,0.4779911
3447061,13602,20160703,0.6160656
6917674,8059,20160713,0.06999886
4119829,13602,20160726,0.4112594
2819863,4924,20160719,0.39014295
2300695,11799,20160725,0.18949288
4140823,2601,20160730,0.28439263
2442007,2149,20160701,0.833982
2442007,2149,20160710,0.65848505
2442007,13624,20160701,0.69168895
2442007,7471,20160701,0.5709057
2442007,384,20160701,0.59462744
4898350,13602,20160720,0.30149552
3239191,10418,20160704,0.32509282
3239191,13602,20160724,0.5728945
3239191,9983,20160725,0.058509335
3110167,3429,20160702,0.054563835
3111703,13602,20160726,0.42327467
3899671,13602,20160723,0.19670387
4391470,3992,20160702,0.36164585
2878231,3992,20160704,0.51964724
2749207,8059,20160701,0.09270125
5761582,13602,20160704,0.4641236
2621719,9983,20160726,0.056675557
2621719,13602,20160723,0.5583602
3147031,3992,20160729,0.5993495
7346734,9977,20160713,0.8343655
7346734,4405,20160701,0.540427
7346734,3429,20160711,0.22001636
7346734,9183,20160713,0.67224747
7346734,8059,20160711,0.23170438
7346734,10210,20160719,0.65610003
7346734,11270,20160712,0.71912235
4213294,13602,20160715,0.4626574
2369815,3611,20160702,0.6134859
6053422,9983,20160714,0.2269096
2240791,613,20160723,0.7515201
2240791,8866,20160731,0.5010259
2240791,8866,20160722,0.89808637
2240791,1540,20160731,0.4800137
3558679,8239,20160706,0.45614505
6594094,4700,20160707,0.5820659
3174679,8499,20160723,0.8100385
3053335,10438,20160702,0.10769664
3053335,13602,20160721,0.38737324
3844375,2978,20160726,0.35234585
5595694,2978,20160703,0.4277429
6646318,10418,20160705,0.21679638
6938158,785,20160725,0.7952525
7208494,2978,20160729,0.38403308
4132633,2978,20160728,0.5151617
4132633,13602,20160721,0.046618875
4362802,10438,20160719,0.0807469
5158450,13602,20160709,0.22475196
2186521,13602,20160718,0.29991743
5683762,3429,20160706,0.1498104
5683762,2978,20160706,0.47755277
5425714,13602,20160715,0.4626574
6215218,13602,20160715,0.5556098
3240217,9983,20160714,0.08560284
6227506,3429,20160704,0.08523761
6227506,8059,20160704,0.11860283
2724121,13602,20160719,0.5063462
2601241,13602,20160725,0.7391057
5729842,13602,20160716,0.17516996
3522841,13602,20160727,0.04779189
2737945,10438,20160722,0.12379257
3277081,9983,20160723,0.30651492
7084594,13602,20160718,0.4823484
5250610,9016,20160714,0.9598108
5250610,9016,20160719,0.9059169
5250610,9016,20160711,0.97946715
6313522,1904,20160723,0.6243808
3433753,9983,20160718,0.09495292
3433753,13602,20160712,0.42170474
2648857,7083,20160726,0.81135136
2648857,11184,20160701,0.2564753
2389273,9967,20160719,0.17520615
2389273,13602,20160727,0.18113281
2389273,6653,20160719,0.32678032
2129689,13602,20160725,0.6545675
5852722,13602,20160714,0.105201475
2926873,9559,20160722,0.7172431
5877298,2978,20160729,0.3679901
3988249,9983,20160721,0.26454192
3345691,10418,20160718,0.25662616
5928502,13602,20160728,0.37614486
2837275,9983,20160714,0.54529357
2837275,13602,20160728,0.35648882
2445595,10418,20160714,0.33270332
5691958,13320,20160728,0.47759148
6232630,8975,20160723,0.64696395
5203510,4277,20160702,0.19956595
5203510,8059,20160705,0.12010236
4181275,10438,20160720,0.14807275
4181275,13602,20160715,0.26106673
4450870,10418,20160718,0.22545832
4979254,13602,20160703,0.44170746
5781046,8912,20160713,0.20218459
2510107,9983,20160726,0.30612382
3691291,8426,20160719,0.6641715
2659099,13602,20160725,0.6014655
2659099,9983,20160721,0.21594647
2815771,9983,20160725,0.1679759
5633590,10418,20160710,0.18381163
5905978,9983,20160713,0.36560482
5905978,13602,20160713,0.39116424
2445085,2978,20160716,0.4386826
2445085,10418,20160707,0.61777765
3495709,13602,20160730,0.1683247
5432890,2002,20160718,0.33886132
3635485,13602,20160724,0.7321607
3113245,9983,20160714,0.38604286
7036474,4649,20160711,0.81051797
2475805,8059,20160715,0.08448988
3004189,5471,20160710,0.63297486
3004189,2911,20160727,0.27359885
7067194,2978,20160719,0.5038578
7067194,10418,20160719,0.36773482
2486557,13602,20160712,0.43689317
5767738,11200,20160703,0.78240466
5767738,2002,20160712,0.29324058
5767738,8059,20160717,0.112271495
5254714,12630,20160709,0.6867434
4735546,1699,20160702,0.06665671
6572602,13602,20160723,0.40552747
6578746,8059,20160711,0.095579654
2504989,785,20160731,0.88638306
5540410,1904,20160721,0.6238825
6852154,2978,20160722,0.38114116
3429661,1967,20160707,0.5286439
3563293,13602,20160723,0.30359054
3563293,9983,20160711,0.35134253
4508218,5933,20160729,0.3354599
2127133,13602,20160720,0.44805446
2127133,11986,20160721,0.6144485
2127133,9983,20160724,0.13499065
6879802,12913,20160705,0.9397423
6879802,12913,20160707,0.86358535
6385210,13602,20160715,0.28859454
2936605,10418,20160705,0.21338968
4827706,11576,20160711,0.8031937
4827706,8059,20160702,0.09607178
3987229,13602,20160724,0.64645565
3987229,9983,20160717,0.24486755
6974014,9983,20160711,0.12803029
3625759,13602,20160724,0.44623542
3891487,13602,20160712,0.44076663
4161823,785,20160726,0.85348284
7020094,13602,20160711,0.51159716
7020094,3992,20160731,0.65948683
5453374,13602,20160729,0.6150585
3120415,5840,20160729,0.60341924
5195326,10438,20160711,0.10103298
6771262,9983,20160726,0.43958107
4691518,6574,20160719,0.51018244
5484094,8,20160707,0.3365643
3270943,8059,20160710,0.07088956
3536671,10418,20160712,0.12210526
2762527,10438,20160730,0.19406143
2896159,13602,20160725,0.4295266
2896159,9983,20160703,0.29547715
2112799,2978,20160717,0.39752772
3166495,13602,20160728,0.38326272
3166495,9983,20160721,0.16740738
5548606,3429,20160703,0.1833406
5548606,9983,20160712,0.28113014
2648863,1904,20160720,0.8503726
2648863,11894,20160720,0.8408045
2648863,11894,20160725,0.6393416
4513342,9063,20160725,0.95511425
4513342,3777,20160725,0.9098978
4513342,864,20160721,0.8943549
3046687,9983,20160714,0.35955513
2129695,13602,20160711,0.18746513
2138911,8306,20160727,0.755052
2138911,9983,20160728,0.5670231
2138911,8059,20160728,0.17012505
2138911,13602,20160725,0.33358204
3194143,13602,20160716,0.17717254
3194143,8059,20160712,0.17237917
3194143,9983,20160712,0.110282205
5100094,11799,20160727,0.19174424
3341599,13602,20160706,0.27040365
4853314,13602,20160727,0.19413605
4853314,9983,20160711,0.35714516
4853314,8059,20160728,0.12757535
5378626,8224,20160721,0.55321676
2563873,13602,20160706,0.2783572
4142881,9983,20160728,0.16993992
6201922,13602,20160704,0.4643835
3907873,13602,20160704,0.45389137
2597665,9983,20160706,0.2506901
5986882,8499,20160730,0.85434556
2993953,2601,20160720,0.446164
2993953,13602,20160729,0.361968
7301698,2978,20160722,0.43160912
4429378,4405,20160716,0.1806206
2218273,9983,20160727,0.47094902
2218273,13602,20160724,0.42629775
6272578,9983,20160728,0.23739606
3671329,3429,20160726,0.07223795
3671329,8059,20160712,0.13633989
4463170,13602,20160703,0.95264596
4463170,8012,20160728,0.74147
2757409,13602,20160723,0.6589554
3818785,11894,20160720,0.5716951
3818785,11894,20160713,0.8104481
3818785,1904,20160713,0.8112792
6330946,3102,20160724,0.7530753
6330946,3102,20160716,0.9306475
2649889,1904,20160704,0.64538985
3178273,2978,20160719,0.18834828
2921761,2601,20160713,0.21764754
6367810,13602,20160710,0.26655814
4272706,2978,20160705,0.27361673
4804162,10438,20160720,0.0892125
3586849,13662,20160711,0.62896264
3720481,2601,20160705,0.15033577
2811169,613,20160720,0.54235816
3602209,3429,20160729,0.17593189
3602209,13602,20160726,0.019567775
3602209,9983,20160727,0.47547773
2821411,13602,20160728,0.40086046
7248454,13602,20160723,0.1600208
6471238,2601,20160728,0.41660276
6744646,13181,20160716,0.5462988
3111715,13602,20160718,0.9214393
6508102,3992,20160726,0.5510151
6787654,13602,20160727,0.028225252
6787654,9983,20160705,0.5943404
6787654,3429,20160705,0.12335328
5755462,8059,20160704,0.07237708
7076422,9227,20160731,0.7164734
3804451,2978,20160702,0.39909878
6317638,807,20160723,0.74332786
5012038,10438,20160703,0.13530783
5012038,13602,20160727,0.49742112
2644771,2978,20160706,0.27078113
6600262,11894,20160721,0.5700674
6600262,1904,20160721,0.70207727
5297734,10418,20160724,0.3150743
2783011,8224,20160731,0.7738544
5838406,2096,20160727,0.8290479
5838406,2096,20160717,0.94986355
5841478,13602,20160715,0.4706397
2921251,8059,20160701,0.107761905
2921251,3429,20160701,0.08089777
2798371,2978,20160714,0.5593042
2798371,13602,20160714,0.036694817
3325219,10438,20160701,0.1230463
3325219,10418,20160702,0.23756209
6391366,8012,20160722,0.68104804
5356102,13602,20160727,0.39984536
2552611,3438,20160723,0.6931559
7210570,11986,20160714,0.28150073
6691402,9983,20160703,0.070555046
2166565,2978,20160713,0.4676052
3479845,10418,20160717,0.13745004
3479845,2978,20160724,0.43530184
5911114,8059,20160717,0.060528345
2449189,2978,20160729,0.5599324
2449189,10438,20160705,0.28732848
2449189,10418,20160702,0.6982835
4378186,12807,20160729,0.8949626
4378186,12807,20160725,0.95997775
4378186,9983,20160724,0.3330878
7262794,2978,20160707,0.37061244
5183050,4811,20160703,0.9578456
5183050,4811,20160704,0.76293844
4925002,13602,20160715,0.0911238
6242890,13602,20160705,0.26991814
2741029,8182,20160706,0.8601995
3005221,1904,20160718,0.679432
5256778,3780,20160711,0.49331677
5256778,10438,20160730,0.30175316
5256778,2978,20160716,0.5837801
4071205,10418,20160728,0.17281553
4998730,2978,20160724,0.264494
2109733,1613,20160705,0.43095094
2909989,9983,20160722,0.17563899
3965221,13602,20160723,0.21715088
3707173,9983,20160718,0.12950887
4832842,2978,20160730,0.45030987
3206437,4138,20160728,0.7739072
2967847,5743,20160722,0.7290164
2577703,10438,20160704,0.09513137
3889447,5743,20160703,0.60414344
5458510,13602,20160728,0.60329986
5228110,5235,20160728,0.8621621
6549070,8059,20160703,0.07302587
4453966,13602,20160711,0.8900279
4453966,1499,20160711,0.8389672
4453966,1499,20160705,0.87650824
4453966,1499,20160715,0.718101
3542311,8059,20160705,0.12284867
4994638,2978,20160724,0.600352
4994638,10418,20160709,0.7102225
4994638,13602,20160724,0.11648815
2771239,8059,20160731,0.13198222
6082126,3095,20160727,0.82116187
6082126,10418,20160704,0.61983484
2261287,8182,20160705,0.6988245
2935591,11799,20160712,0.19174303
4561486,10418,20160711,0.15972537
4561486,2978,20160720,0.31288788
6933070,13602,20160713,0.21065488
2683687,13602,20160724,0.064673126
4904530,9983,20160710,0.07677522
2720041,11894,20160723,0.52532923
2720041,1904,20160723,0.6841807
2855209,10446,20160717,0.86292136
2855209,9983,20160718,0.37472245
3119401,13602,20160703,0.21449532
4947538,13602,20160726,0.6261909
4947538,9983,20160719,0.2477325
2875177,8059,20160729,0.081414334
2101033,13602,20160710,0.4616973
3412777,8596,20160722,0.33946145
4213330,9280,20160708,0.64327586
4766290,13602,20160724,0.44623542
4244050,2601,20160718,0.21738425
2385193,10418,20160702,0.22526869
2385193,13602,20160706,0.4263036
4781650,4277,20160723,0.41989815
4781650,8059,20160712,0.17237917
4781650,3429,20160712,0.1479104
3448105,9983,20160701,0.19467774
3057961,9983,20160702,0.13499044
2409769,13602,20160726,0.37519726
2409769,9983,20160705,0.2938365
3601705,8059,20160703,0.07233138
3214123,10438,20160726,0.10159908
3214123,13602,20160726,0.41261435
6952534,10418,20160724,0.18202832
6430294,13602,20160727,0.11732188
6430294,9983,20160715,0.29210868
3229483,9983,20160716,0.17826562
3760939,8446,20160714,0.9110572
2845483,13602,20160714,0.46632436
4158763,10418,20160711,0.13326629
7272022,10438,20160718,0.088093504
5444182,11799,20160718,0.18319799
4396630,8059,20160726,0.2032498
4396630,13602,20160713,0.27971396
4396630,9983,20160721,0.61443186
4396630,360,20160704,0.83118635
4396630,9288,20160707,0.8640419
3650347,13602,20160724,0.7321607
5468758,13072,20160710,0.92752415
5468758,13072,20160715,0.8050298
5468758,5647,20160708,0.95796484
3654955,13602,20160704,0.4362669
3654955,9983,20160704,0.11570914
6003286,10446,20160708,0.38331273
6528598,13602,20160722,0.38097993
3529003,1271,20160706,0.4384999
4713046,1092,20160726,0.72127146
4716118,1904,20160729,0.6873217
2625835,10438,20160703,0.075929865
3946795,2978,20160711,0.49787346
4498006,3095,20160714,0.49397272
2381611,12509,20160721,0.51919824
2381611,13602,20160729,0.3825677
2266411,2978,20160705,0.38272774
3318571,7660,20160709,0.29348806
2807083,13602,20160729,0.28102943
6687322,9983,20160704,0.19391292
2176813,13602,20160714,0.105201475
6450778,10418,20160719,0.2550303
2576173,6017,20160716,0.23308909
2970925,5178,20160726,0.95065737
2970925,5178,20160723,0.9526986
2970925,5178,20160721,0.95986956
2970925,5178,20160727,0.95027614
2970925,5178,20160720,0.96251667
2970925,5178,20160728,0.94943255
2970925,4727,20160702,0.94793236
2970925,5178,20160711,0.96656346
2970925,4727,20160714,0.9678169
2970925,4727,20160729,0.9455735
2970925,5178,20160725,0.9484615
2970925,5178,20160722,0.9551844
5452378,13602,20160726,0.7112989
2737453,2601,20160717,0.4435455
2737453,13602,20160728,0.33565575
6005338,13602,20160724,0.50157475
6005338,11799,20160716,0.57969666
3791149,8306,20160717,0.9198156
3791149,8306,20160721,0.59073716
5492314,10418,20160705,0.11091693
2748205,3159,20160723,0.97935736
2748205,3159,20160727,0.9287632
5234266,13602,20160714,0.043587875
5234266,2978,20160711,0.45116392
3666733,10901,20160707,0.35160118
3414829,4903,20160711,0.2989262
6834778,13602,20160706,0.9481085
2631469,10489,20160719,0.5615903
4076845,7557,20160730,0.7341667
4076845,825,20160730,0.7202495
2374957,9983,20160711,0.08955229
6079066,10418,20160706,0.3660092
2391853,10523,20160714,0.4804171
6361690,13602,20160726,0.055974584
4828762,13602,20160703,0.46514395
4828762,6673,20160717,0.6986564
2287405,13602,20160714,0.042977072
2287405,2978,20160729,0.46717408
3336493,13602,20160713,0.4767934
3729709,4893,20160724,0.42710328
2305327,10438,20160710,0.09351754
3484975,13602,20160703,0.21449532
5159518,2978,20160731,0.37751314
4024111,1895,20160708,0.7134341
3643183,9565,20160716,0.6750181
4437598,11239,20160730,0.69449526
2228527,10086,20160707,0.8088106
3016495,1298,20160712,0.46843523
3672367,11799,20160714,0.17170726
7359070,11093,20160725,0.9832704
7359070,11093,20160729,0.91058534
2372911,11541,20160730,0.7292239
2372911,13602,20160728,0.58377254
5270110,13602,20160723,0.4253382
2505007,13865,20160701,0.10249326
4079407,13602,20160705,0.46040475
2901295,13602,20160723,0.40552747
2910511,13602,20160723,0.4235499
3435823,8951,20160715,0.5798537
3309871,8,20160723,0.23051792
6111838,13602,20160714,0.09146799
3454255,10418,20160701,0.29538298
2144047,10418,20160705,0.21377248
2408239,9983,20160722,0.124802485
2408239,13602,20160729,0.23577364
6661726,11799,20160725,0.5259545
6661726,13602,20160728,0.41328502
2959153,13602,20160724,0.42561743
2836273,13602,20160726,0.39862692
5674594,2978,20160728,0.4542022
4158769,13602,20160724,0.2550942
4648546,1442,20160706,0.41475618
2330929,9170,20160724,0.90750676
2330929,9170,20160726,0.71559507
2330929,9170,20160722,0.9167001
2330929,9170,20160721,0.95860595
3383089,8375,20160723,0.32460672
2204977,2760,20160714,0.980097
2204977,13444,20160707,0.9858357
6543970,13602,20160714,0.4655697
3799345,13602,20160722,0.28436306
5763682,13602,20160713,0.15787669
5502562,13602,20160727,0.6232508
2621233,13320,20160726,0.5109816
